ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,TotalSpent,TotalPurchases,TotalChildren,TotalCampaignsAccepted,CustomerTenureDays,CLV,IncomeGroup,AgeGroup,CustomerSegment,CustomerSegmentLabel
7386,1976,Graduation,Divorced,30992.0,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,49,43,4,1,0,4554,3.4487812911725952,Lower-Mid,40-50,0,Champions
7215,1983,Graduation,Single,101970.0,0,0,2013-03-12,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,3,11,1,42,1135,27,0,3,4595,90.21953210010881,High,40-50,1,At Risk
1491,1965,2n Cycle,Married,71488.0,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,60,559,14,0,0,4617,44.22238466536712,Mid,50-60,0,Champions
11071,1984,Graduation,Single,79607.0,0,0,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,41,1923,15,0,0,4555,154.19884742041714,Upper-Mid,40-50,3,Lost
3381,1953,Master,Married,54348.0,1,1,2014-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,72,90,6,2,0,4142,7.936383389666828,Mid,60+,0,Champions
8268,1961,PhD,Married,51381.5,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,64,404,14,1,0,4474,32.981895395619134,Mid,60+,2,Potential
11051,1956,PhD,Married,77376.0,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,69,661,19,2,0,4171,57.883061615919445,Upper-Mid,60+,1,At Risk
8026,1952,Graduation,Married,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,73,463,14,1,0,4393,38.49550421124516,Mid,60+,2,Potential
433,1958,Master,Single,61331.0,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,67,632,18,2,0,4597,50.214922775723295,Mid,60+,3,Lost
9597,1969,Graduation,Married,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,56,725,18,0,0,4260,62.161091549295776,Mid,50-60,3,Lost
1295,1963,Graduation,Married,51381.5,0,1,2013-08-11,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,3,11,0,62,725,18,1,0,4443,59.60077650236327,Mid,60+,1,At Risk
5290,1964,PhD,Married,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,61,279,11,2,0,4440,22.95152027027027,Lower-Mid,60+,0,Champions
1685,1967,PhD,Married,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,58,1482,22,0,1,4590,117.93039215686275,Mid,50-60,3,Lost
5342,1976,Basic,Divorced,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,49,29,4,1,0,4811,2.2016732488048225,Low,40-50,2,Potential
9579,1959,PhD,Married,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,66,106,6,3,0,4478,8.645935685573917,Lower-Mid,60+,0,Champions
7660,1973,PhD,Single,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,52,49,4,2,1,4162,4.300156174915906,Lower-Mid,50-60,2,Potential
1461,1965,PhD,Divorced,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,60,38,5,2,0,4457,3.1140901951985644,Lower-Mid,50-60,0,Champions
821,1992,Master,Single,92859.0,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,33,2077,21,0,0,4739,160.08108250685797,Upper-Mid,30-40,3,Lost
11084,1976,Master,Married,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,49,1053,15,1,0,4348,88.45635924563017,Mid,40-50,3,Lost
8690,1962,Graduation,Married,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,63,1385,22,0,0,4557,111.0097103357472,Upper-Mid,60+,1,At Risk
2937,1974,PhD,Single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,51,871,22,1,0,4426,71.87816312697696,Mid,50-60,3,Lost
9701,1988,Graduation,Married,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,37,312,9,1,0,4588,24.8382737576286,Lower-Mid,30-40,2,Potential
9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,49,877,12,2,0,4740,67.57895569620253,Mid,40-50,3,Lost
10837,1975,Graduation,Married,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,50,68,5,1,0,4730,5.2509513742071885,Low,40-50,2,Potential
3120,1981,Graduation,Married,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,44,22,3,1,0,4426,1.8155219159511975,Lower-Mid,40-50,0,Champions
5885,1973,2n Cycle,Married,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,52,211,9,3,0,4797,16.06582238899312,Lower-Mid,50-60,0,Champions
4050,1966,Master,Married,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,59,127,7,0,0,4129,11.234378784209252,Lower-Mid,50-60,0,Champions
3830,1953,Master,Married,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,72,459,15,2,0,4187,40.04054215428708,Mid,60+,0,Champions
7987,1969,Graduation,Married,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,56,460,15,1,1,4235,39.67296340023613,Mid,50-60,0,Champions
7798,1972,2n Cycle,Married,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,53,429,13,1,0,4683,33.45980140935298,Lower-Mid,50-60,2,Potential
92,1988,Graduation,Single,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,37,89,7,1,0,4169,7.7973734708563205,Lower-Mid,30-40,2,Potential
7055,1952,PhD,Married,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,73,1021,24,1,0,4749,78.52605811749842,Mid,60+,1,At Risk
10240,1949,Graduation,Married,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,76,1381,20,0,2,4616,109.27431759098786,Mid,60+,3,Lost
3025,1958,Graduation,Single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,67,306,12,1,0,4477,24.96459682823319,Lower-Mid,60+,2,Potential
9283,1978,Graduation,Single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,47,18,3,3,0,4411,1.4904783495805938,Mid,40-50,0,Champions
9970,1977,Graduation,Married,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,48,162,8,1,0,4376,13.521595063985375,Mid,40-50,2,Potential
2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,70,1231,17,0,0,4434,101.40341677943167,Upper-Mid,60+,1,At Risk
2795,1958,Master,Single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,67,13,3,3,0,4484,1.0589317573595005,Lower-Mid,60+,2,Potential
9260,1945,PhD,Married,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,80,1706,25,0,0,4722,131.960292249047,Mid,60+,3,Lost
8182,1984,Graduation,Married,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,41,121,7,1,0,4296,10.287534916201118,Low,40-50,0,Champions
10095,1975,PhD,Divorced,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,50,1293,19,0,0,4545,103.90940594059406,Mid,40-50,3,Lost
8475,1973,PhD,Married,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,52,1608,22,1,0,4241,138.48667767036076,High,50-60,1,At Risk
4370,1966,Graduation,Married,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,59,88,6,3,0,4349,7.390664520579444,Lower-Mid,50-60,0,Champions
10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,72,421,17,0,1,4344,35.39830801104972,Mid,60+,3,Lost
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,66,259,11,0,1,4426,21.373644374152736,Mid,60+,0,Champions
6637,1988,Graduation,Single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,37,1117,14,0,0,4360,93.57436926605504,Mid,30-40,3,Lost
3152,1957,Graduation,Married,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,68,89,6,2,0,4245,7.657773851590107,Low,60+,0,Champions
5610,1965,Graduation,Married,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,60,36,4,2,0,4190,3.1381861575178998,Lower-Mid,50-60,0,Champions
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,43,57,5,1,0,4472,4.655467352415027,Low,40-50,0,Champions
1349,1970,Graduation,Married,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,55,148,7,2,0,4190,12.90143198090692,Mid,50-60,2,Potential
1880,1959,PhD,Married,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,66,93,6,2,0,4271,7.953231093420745,Mid,60+,2,Potential
641,1967,Graduation,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,58,119,6,1,1,4207,10.33153078202995,Mid,50-60,0,Champions
8717,1975,PhD,Married,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,50,1835,27,1,0,4776,140.33369974874373,Upper-Mid,40-50,1,At Risk
10314,1948,PhD,Married,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,77,1318,24,0,2,4681,102.84116641743216,Upper-Mid,60+,1,At Risk
10854,1970,PhD,Married,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,55,45,5,2,0,4158,3.952922077922078,Lower-Mid,50-60,0,Champions
10492,1959,Graduation,Married,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,66,10,3,3,0,4126,0.885239941832283,Lower-Mid,60+,0,Champions
6935,1951,2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,74,978,24,0,1,4331,82.47852689909952,Upper-Mid,60+,3,Lost
7698,1976,PhD,Married,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,49,191,9,1,0,4170,16.729676258992807,Mid,40-50,0,Champions
3559,1988,2n Cycle,Married,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,37,57,6,1,0,4171,4.991428913929513,Low,30-40,0,Champions
10562,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,79,1033,23,0,0,4395,85.84829351535836,Mid,60+,3,Lost
10796,1984,Master,Married,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,41,66,5,1,0,4279,5.633676092544987,Lower-Mid,40-50,2,Potential
2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,64,43,5,0,0,4135,3.7982466747279324,Low,60+,0,Champions
3518,1983,Graduation,Married,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,42,50,4,1,0,4692,3.8922634271099747,Low,40-50,2,Potential
5823,1970,PhD,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,55,39,5,1,0,4234,3.3643717524799244,Lower-Mid,50-60,0,Champions
3934,1966,Graduation,Married,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,59,608,16,1,0,4452,49.881401617250674,Mid,50-60,3,Lost
6982,1976,Graduation,Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,49,1581,23,0,0,4588,125.86317567567568,Mid,40-50,3,Lost
6431,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,61,68,5,2,0,4612,5.38529921942758,Lower-Mid,60+,2,Potential
9733,1978,Basic,Married,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,47,80,4,1,1,4779,6.114249843063403,Low,40-50,0,Champions
5602,1989,PhD,Married,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,36,1282,27,0,0,4529,103.38937955398542,Mid,30-40,1,At Risk
1324,1988,Graduation,Married,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,37,91,6,1,0,4516,7.359997785651019,Lower-Mid,30-40,0,Champions
326,1973,Graduation,Married,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,52,315,12,2,0,4617,24.919590643274855,Mid,50-60,2,Potential
7224,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,48,31,4,2,0,4303,2.6313618405763424,Lower-Mid,40-50,2,Potential
6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,45,834,22,0,0,4168,73.0850527831094,Mid,40-50,1,At Risk
9938,1954,Graduation,Married,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,71,1600,16,0,1,4404,132.69754768392372,Upper-Mid,60+,1,At Risk
6422,1954,Graduation,Married,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,71,1270,16,0,0,4649,99.77790922779093,Upper-Mid,60+,3,Lost
3182,1973,PhD,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,52,263,9,2,1,4211,22.811861790548562,Lower-Mid,50-60,0,Champions
7300,1952,Graduation,Divorced,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,73,535,16,1,1,4121,47.41779907789372,Mid,60+,1,At Risk
10424,1968,Graduation,Single,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,57,1295,17,0,0,4323,109.41446911866758,Upper-Mid,50-60,1,At Risk
8727,1978,Graduation,Divorced,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,47,1150,26,1,0,4379,95.92087234528431,Mid,40-50,1,At Risk
2798,1977,PhD,Married,102160.0,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,48,1240,26,0,3,4725,95.85396825396826,High,40-50,1,At Risk
1030,1965,PhD,Single,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,60,38,4,2,0,4468,3.10642345568487,Lower-Mid,50-60,0,Champions
624,1984,Master,Single,18890.0,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,41,35,3,0,1,4717,2.7101441594233626,Low,40-50,2,Potential
5176,1988,Graduation,Married,29604.0,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,37,53,4,1,1,4324,4.476931082331175,Low,30-40,0,Champions
5552,1963,Master,Divorced,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,62,293,11,2,0,4533,23.608702845797485,Lower-Mid,60+,0,Champions
868,1966,Graduation,Married,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,65,5,1,0,4142,5.7318324480927085,Lower-Mid,50-60,0,Champions
380,1954,Graduation,Divorced,64497.0,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,71,1804,24,1,1,4778,137.90519045625786,Mid,60+,3,Lost
2677,1956,Graduation,Married,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,69,241,10,1,0,4576,19.23628715034965,Lower-Mid,60+,2,Potential
6521,1954,Graduation,Married,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,71,1101,19,0,0,4224,95.20365767045453,Upper-Mid,60+,3,Lost
6927,1968,PhD,Married,44377.0,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,57,264,11,2,0,4753,20.287397433200084,Lower-Mid,50-60,0,Champions
2877,1974,Master,Married,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,51,541,16,2,0,4645,42.54041980624327,Lower-Mid,50-60,3,Lost
0,1985,Graduation,Married,70951.0,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,40,1198,16,0,0,4542,96.3385072655218,Mid,30-40,1,At Risk
1584,1977,Graduation,Married,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,48,482,14,1,0,4210,41.81722090261283,Lower-Mid,40-50,0,Champions
7264,1978,2n Cycle,Single,52195.0,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,47,17,3,3,0,4169,1.489385943871432,Mid,40-50,2,Potential
6274,1948,Master,Married,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,77,1615,24,0,2,4347,135.69789510006902,Upper-Mid,60+,1,At Risk
1377,1954,Master,Widowed,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,71,285,10,1,0,4423,23.535213655889667,Lower-Mid,60+,2,Potential
454,1980,Graduation,Married,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,45,1135,26,1,0,4713,87.9606938255888,Mid,40-50,3,Lost
1755,1988,2n Cycle,Married,45204.0,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,37,114,6,1,0,4200,9.913928571428572,Lower-Mid,30-40,0,Champions
2075,1969,Graduation,Married,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,56,1047,15,0,0,4348,87.95233440662373,Mid,50-60,1,At Risk
4785,1970,PhD,Married,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,55,714,20,2,0,4197,62.13688348820587,Upper-Mid,50-60,3,Lost
9076,1980,PhD,Married,30732.0,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,45,185,9,1,0,4661,14.497157262390045,Lower-Mid,40-50,2,Potential
7079,1962,Graduation,Divorced,63887.0,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,63,1245,27,1,0,4780,95.13310669456067,Mid,60+,3,Lost
4653,1978,Graduation,Married,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,47,189,8,1,0,4581,15.069253438113948,Lower-Mid,40-50,2,Potential
7375,1976,Graduation,Married,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,49,576,14,1,0,4733,44.45045425734207,Mid,40-50,0,Champions
709,1952,Graduation,Divorced,51537.0,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,73,1103,15,1,0,4688,85.93659343003414,Mid,60+,3,Lost
460,1972,PhD,Married,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,53,1753,16,0,0,4811,133.0873519018915,Upper-Mid,50-60,1,At Risk
3726,1986,PhD,Married,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,39,17,3,1,0,4254,1.4596262341325812,Lower-Mid,30-40,0,Champions
6798,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,59,433,14,2,0,4587,34.47858077174624,Lower-Mid,50-60,2,Potential
5341,1962,2n Cycle,Divorced,81975.0,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,63,1588,13,1,1,4661,124.44046341986699,Upper-Mid,60+,3,Lost
1606,1971,Graduation,Married,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,54,22,3,1,0,4531,1.7734495696314279,Lower-Mid,50-60,0,Champions
9617,1951,Graduation,Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,74,19,4,0,0,4195,1.6542908224076283,Low,60+,2,Potential
3233,1965,PhD,Married,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,60,1117,26,1,0,4584,89.0017997382199,Mid,50-60,1,At Risk
89,1975,2n Cycle,Married,22212.0,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,50,69,6,1,0,4323,5.829805690492713,Low,40-50,0,Champions
2936,1982,Master,Married,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43,23,4,1,0,4328,1.9410235674676526,Low,40-50,2,Potential
9449,1958,PhD,Single,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,67,605,18,1,0,4389,50.347744360902254,Upper-Mid,60+,3,Lost
7297,1973,Graduation,Single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,52,57,7,1,0,4306,4.834939619136089,Low,50-60,0,Champions
313,1968,Graduation,Widowed,73455.0,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,57,2088,21,0,1,4365,174.71752577319586,Mid,50-60,1,At Risk
9940,1958,Graduation,Married,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,67,1009,14,1,0,4674,78.84836328626444,Mid,60+,1,At Risk
10735,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,54,26,4,1,0,4454,2.1321284238886395,Low,50-60,0,Champions
9529,1990,Graduation,Married,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,35,1627,21,0,1,4334,137.11623211813566,Mid,30-40,3,Lost
6439,1958,Graduation,Married,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,67,1102,24,1,0,4802,83.82038733860892,Mid,60+,3,Lost
7411,1964,PhD,Married,31686.0,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,61,17,4,2,0,4145,1.4980096501809408,Lower-Mid,60+,2,Potential
2176,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,53,1690,14,1,3,4526,136.3836721166593,Upper-Mid,50-60,3,Lost
9265,1953,Graduation,Married,75027.0,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,72,1390,19,1,0,4657,109.0181447283659,Upper-Mid,60+,1,At Risk
8867,1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,37,2126,19,0,0,4788,162.18076441102758,Mid,30-40,1,At Risk
8932,1969,Master,Married,65176.0,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,56,1531,21,1,0,4729,118.24862550222034,Mid,50-60,1,At Risk
